Time,Competitor,Operation,OrderId,Side,Volume,Price,Lifespan,Fee,FuturePrice,EtfPrice,AccountBalance,FuturePosition,EtfPosition,ProfitLoss,TotalFees,MaxDrawdown,BuyVolume,SellVolume
1629.750000,TraderOne,Tick,,,,,,0.00,3389.00,3394.00,0.00,0,0,0.00,0.00,0.00,0,0
1629.750000,ExampleTwo,Tick,,,,,,0.00,3389.00,3394.00,252.02,2,-2,242.02,147.48,36.92,761,763
1630.000000,ExampleOne,Tick,,,,,,0.00,3389.00,3395.00,552.98,-101,101,1158.98,103.02,1212.00,355,254
1630.000000,TraderOne,Tick,,,,,,0.00,3389.00,3395.00,0.00,0,0,0.00,0.00,0.00,0,0
1630.000000,ExampleTwo,Tick,,,,,,0.00,3389.00,3395.00,252.02,2,-2,240.02,147.48,36.92,761,763
1630.250000,ExampleOne,Tick,,,,,,0.00,3388.00,3394.00,552.98,-101,101,1158.98,103.02,1212.00,355,254
1630.250000,TraderOne,Tick,,,,,,0.00,3388.00,3394.00,0.00,0,0,0.00,0.00,0.00,0,0
1630.250000,ExampleTwo,Tick,,,,,,0.00,3388.00,3394.00,252.02,2,-2,240.02,147.48,36.92,761,763
1630.500000,ExampleOne,Tick,,,,,,0.00,3388.00,3394.00,552.98,-101,101,1158.98,103.02,1212.00,355,254
1630.500000,TraderOne,Tick,,,,,,0.00,3388.00,3394.00,0.00,0,0,0.00,0.00,0.00,0,0
1630.500000,ExampleTwo,Tick,,,,,,0.00,3388.00,3394.00,252.02,2,-2,240.02,147.48,36.92,761,763
1630.750000,ExampleOne,Tick,,,,,,0.00,3387.00,3394.00,552.98,-101,101,1158.98,103.02,1212.00,355,254
1630.750000,TraderOne,Tick,,,,,,0.00,3387.00,3394.00,0.00,0,0,0.00,0.00,0.00,0,0
1630.750000,ExampleTwo,Tick,,,,,,0.00,3387.00,3394.00,252.02,2,-2,240.02,147.48,36.92,761,763
1631.000000,ExampleOne,Tick,,,,,,0.00,3387.00,3394.00,552.98,-101,101,1158.98,103.02,1212.00,355,254
1631.000000,TraderOne,Tick,,,,,,0.00,3387.00,3394.00,0.00,0,0,0.00,0.00,0.00,0,0
1631.000000,ExampleTwo,Tick,,,,,,0.00,3387.00,3394.00,252.02,2,-2,240.02,147.48,36.92,761,763
1631.250000,ExampleOne,Tick,,,,,,0.00,3386.00,3394.00,552.98,-101,101,1158.98,103.02,1212.00,355,254
1631.250000,TraderOne,Tick,,,,,,0.00,3386.00,3394.00,0.00,0,0,0.00,0.00,0.00,0,0
1631.250000,ExampleTwo,Tick,,,,,,0.00,3386.00,3394.00,252.02,2,-2,240.02,147.48,36.92,761,763
1631.500000,ExampleOne,Tick,,,,,,0.00,3386.00,3394.00,552.98,-101,101,1158.98,103.02,1212.00,355,254
1631.500000,TraderOne,Tick,,,,,,0.00,3386.00,3394.00,0.00,0,0,0.00,0.00,0.00,0,0
1631.500000,ExampleTwo,Tick,,,,,,0.00,3386.00,3394.00,252.02,2,-2,240.02,147.48,36.92,761,763
1631.750000,ExampleOne,Tick,,,,,,0.00,3386.00,3393.00,552.98,-101,101,1158.98,103.02,1212.00,355,254
1631.750000,TraderOne,Tick,,,,,,0.00,3386.00,3393.00,0.00,0,0,0.00,0.00,0.00,0,0
1631.750000,ExampleTwo,Tick,,,,,,0.00,3386.00,3393.00,252.02,2,-2,240.02,147.48,36.92,761,763
1632.000000,ExampleOne,Tick,,,,,,0.00,3386.00,3393.00,552.98,-101,101,1158.98,103.02,1212.00,355,254
1632.000000,TraderOne,Tick,,,,,,0.00,3386.00,3393.00,0.00,0,0,0.00,0.00,0.00,0,0
1632.000000,ExampleTwo,Tick,,,,,,0.00,3386.00,3393.00,252.02,2,-2,240.02,147.48,36.92,761,763
1632.250000,ExampleOne,Tick,,,,,,0.00,3386.00,3393.00,552.98,-101,101,1158.98,103.02,1212.00,355,254
1632.250000,TraderOne,Tick,,,,,,0.00,3386.00,3393.00,0.00,0,0,0.00,0.00,0.00,0,0
1632.250000,ExampleTwo,Tick,,,,,,0.00,3386.00,3393.00,252.02,2,-2,240.02,147.48,36.92,761,763
1632.500000,ExampleOne,Tick,,,,,,0.00,3386.00,3393.00,552.98,-101,101,1158.98,103.02,1212.00,355,254
1632.500000,TraderOne,Tick,,,,,,0.00,3386.00,3393.00,0.00,0,0,0.00,0.00,0.00,0,0
1632.500000,ExampleTwo,Tick,,,,,,0.00,3386.00,3393.00,252.02,2,-2,240.02,147.48,36.92,761,763
1632.750000,ExampleOne,Tick,,,,,,0.00,3386.00,3393.00,552.98,-101,101,1158.98,103.02,1212.00,355,254
1632.750000,TraderOne,Tick,,,,,,0.00,3386.00,3393.00,0.00,0,0,0.00,0.00,0.00,0,0
1632.750000,ExampleTwo,Tick,,,,,,0.00,3386.00,3393.00,252.02,2,-2,240.02,147.48,36.92,761,763
1633.000000,ExampleOne,Tick,,,,,,0.00,3386.00,3393.00,552.98,-101,101,1158.98,103.02,1212.00,355,254
1633.000000,TraderOne,Tick,,,,,,0.00,3386.00,3393.00,0.00,0,0,0.00,0.00,0.00,0,0
1633.000000,ExampleTwo,Tick,,,,,,0.00,3386.00,3393.00,252.02,2,-2,240.02,147.48,36.92,761,763
1633.250000,ExampleOne,Tick,,,,,,0.00,3386.00,3393.00,552.98,-101,101,1158.98,103.02,1212.00,355,254
1633.250000,TraderOne,Tick,,,,,,0.00,3386.00,3393.00,0.00,0,0,0.00,0.00,0.00,0,0
1633.250000,ExampleTwo,Tick,,,,,,0.00,3386.00,3393.00,252.02,2,-2,240.02,147.48,36.92,761,763
1633.500000,ExampleOne,Tick,,,,,,0.00,3386.00,3393.00,552.98,-101,101,1158.98,103.02,1212.00,355,254
1633.500000,TraderOne,Tick,,,,,,0.00,3386.00,3393.00,0.00,0,0,0.00,0.00,0.00,0,0
1633.500000,ExampleTwo,Tick,,,,,,0.00,3386.00,3393.00,252.02,2,-2,240.02,147.48,36.92,761,763
1633.750000,ExampleOne,Tick,,,,,,0.00,3385.00,3393.00,552.98,-101,101,1158.98,103.02,1212.00,355,254
1633.750000,TraderOne,Tick,,,,,,0.00,3385.00,3393.00,0.00,0,0,0.00,0.00,0.00,0,0
1633.750000,ExampleTwo,Tick,,,,,,0.00,3385.00,3393.00,252.02,2,-2,240.02,147.48,36.92,761,763
1634.000000,ExampleOne,Tick,,,,,,0.00,3385.00,3393.00,552.98,-101,101,1158.98,103.02,1212.00,355,254
1634.000000,TraderOne,Tick,,,,,,0.00,3385.00,3393.00,0.00,0,0,0.00,0.00,0.00,0,0
1634.000000,ExampleTwo,Tick,,,,,,0.00,3385.00,3393.00,252.02,2,-2,240.02,147.48,36.92,761,763
1634.250000,ExampleOne,Tick,,,,,,0.00,3385.00,3393.00,552.98,-101,101,1158.98,103.02,1212.00,355,254
1634.250000,TraderOne,Tick,,,,,,0.00,3385.00,3393.00,0.00,0,0,0.00,0.00,0.00,0,0
1634.250000,ExampleTwo,Tick,,,,,,0.00,3385.00,3393.00,252.02,2,-2,240.02,147.48,36.92,761,763
1634.500000,ExampleOne,Tick,,,,,,0.00,3385.00,3393.00,552.98,-101,101,1158.98,103.02,1212.00,355,254
1634.500000,TraderOne,Tick,,,,,,0.00,3385.00,3393.00,0.00,0,0,0.00,0.00,0.00,0,0
1634.500000,ExampleTwo,Tick,,,,,,0.00,3385.00,3393.00,252.02,2,-2,240.02,147.48,36.92,761,763
1634.750000,ExampleOne,Tick,,,,,,0.00,3385.00,3392.00,552.98,-101,101,1158.98,103.02,1212.00,355,254
1634.750000,TraderOne,Tick,,,,,,0.00,3385.00,3392.00,0.00,0,0,0.00,0.00,0.00,0,0
1634.750000,ExampleTwo,Tick,,,,,,0.00,3385.00,3392.00,252.02,2,-2,240.02,147.48,36.92,761,763
1635.000000,ExampleOne,Tick,,,,,,0.00,3385.00,3392.00,552.98,-101,101,1158.98,103.02,1212.00,355,254
1635.000000,TraderOne,Tick,,,,,,0.00,3385.00,3392.00,0.00,0,0,0.00,0.00,0.00,0,0
1635.000000,ExampleTwo,Tick,,,,,,0.00,3385.00,3392.00,252.02,2,-2,240.02,147.48,36.92,761,763
1635.250000,ExampleOne,Tick,,,,,,0.00,3385.00,3392.00,552.98,-101,101,1158.98,103.02,1212.00,355,254
1635.250000,TraderOne,Tick,,,,,,0.00,3385.00,3392.00,0.00,0,0,0.00,0.00,0.00,0,0
1635.250000,ExampleTwo,Tick,,,,,,0.00,3385.00,3392.00,252.02,2,-2,240.02,147.48,36.92,761,763
1635.500000,ExampleOne,Tick,,,,,,0.00,3385.00,3392.00,552.98,-101,101,1158.98,103.02,1212.00,355,254
1635.500000,TraderOne,Tick,,,,,,0.00,3385.00,3392.00,0.00,0,0,0.00,0.00,0.00,0,0
1635.500000,ExampleTwo,Tick,,,,,,0.00,3385.00,3392.00,252.02,2,-2,240.02,147.48,36.92,761,763
1635.750000,ExampleOne,Tick,,,,,,0.00,3387.00,3395.00,552.98,-101,101,1158.98,103.02,1212.00,355,254
1635.750000,TraderOne,Tick,,,,,,0.00,3387.00,3395.00,0.00,0,0,0.00,0.00,0.00,0,0
1635.750000,ExampleTwo,Tick,,,,,,0.00,3387.00,3395.00,252.02,2,-2,240.02,147.48,36.92,761,763
1636.000000,ExampleOne,Tick,,,,,,0.00,3389.00,3395.00,552.98,-101,101,1158.98,103.02,1212.00,355,254
1636.000000,TraderOne,Tick,,,,,,0.00,3389.00,3395.00,0.00,0,0,0.00,0.00,0.00,0,0
1636.000000,ExampleTwo,Tick,,,,,,0.00,3389.00,3395.00,252.02,2,-2,240.02,147.48,36.92,761,763
1636.250000,ExampleOne,Tick,,,,,,0.00,3390.00,3392.00,552.98,-101,101,754.98,103.02,1212.00,355,254
1636.250000,TraderOne,Tick,,,,,,0.00,3390.00,3392.00,0.00,0,0,0.00,0.00,0.00,0,0
1636.250000,ExampleTwo,Tick,,,,,,0.00,3390.00,3392.00,252.02,2,-2,248.02,147.48,36.92,761,763
1636.500000,ExampleOne,Tick,,,,,,0.00,3390.00,3392.00,552.98,-101,101,754.98,103.02,1212.00,355,254
1636.500000,TraderOne,Tick,,,,,,0.00,3390.00,3392.00,0.00,0,0,0.00,0.00,0.00,0,0
1636.500000,ExampleTwo,Tick,,,,,,0.00,3390.00,3392.00,252.02,2,-2,248.02,147.48,36.92,761,763
1636.750000,ExampleOne,Tick,,,,,,0.00,3390.00,3392.00,552.98,-101,101,754.98,103.02,1212.00,355,254
1636.750000,TraderOne,Tick,,,,,,0.00,3390.00,3392.00,0.00,0,0,0.00,0.00,0.00,0,0
1636.750000,ExampleTwo,Tick,,,,,,0.00,3390.00,3392.00,252.02,2,-2,248.02,147.48,36.92,761,763
1637.000000,ExampleOne,Tick,,,,,,0.00,3390.00,3392.00,552.98,-101,101,754.98,103.02,1212.00,355,254
1637.000000,TraderOne,Tick,,,,,,0.00,3390.00,3392.00,0.00,0,0,0.00,0.00,0.00,0,0
1637.000000,ExampleTwo,Tick,,,,,,0.00,3390.00,3392.00,252.02,2,-2,248.02,147.48,36.92,761,763
1637.250000,ExampleOne,Tick,,,,,,0.00,3387.00,3392.00,552.98,-101,101,1057.98,103.02,1212.00,355,254
1637.250000,TraderOne,Tick,,,,,,0.00,3387.00,3392.00,0.00,0,0,0.00,0.00,0.00,0,0
1637.250000,ExampleTwo,Tick,,,,,,0.00,3387.00,3392.00,252.02,2,-2,242.02,147.48,36.92,761,763
1637.500000,ExampleOne,Tick,,,,,,0.00,3387.00,3392.00,552.98,-101,101,1057.98,103.02,1212.00,355,254
1637.500000,TraderOne,Tick,,,,,,0.00,3387.00,3392.00,0.00,0,0,0.00,0.00,0.00,0,0
1637.500000,ExampleTwo,Tick,,,,,,0.00,3387.00,3392.00,252.02,2,-2,242.02,147.48,36.92,761,763
1637.750000,ExampleOne,Tick,,,,,,0.00,3387.00,3392.00,552.98,-101,101,1057.98,103.02,1212.00,355,254
1637.750000,TraderOne,Tick,,,,,,0.00,3387.00,3392.00,0.00,0,0,0.00,0.00,0.00,0,0
1637.750000,ExampleTwo,Tick,,,,,,0.00,3387.00,3392.00,252.02,2,-2,242.02,147.48,36.92,761,763
1638.000000,ExampleOne,Tick,,,,,,0.00,3388.00,3393.00,552.98,-101,101,1057.98,103.02,1212.00,355,254
1638.000000,TraderOne,Tick,,,,,,0.00,3388.00,3393.00,0.00,0,0,0.00,0.00,0.00,0,0
1638.000000,ExampleTwo,Tick,,,,,,0.00,3388.00,3393.00,252.02,2,-2,242.02,147.48,36.92,761,763
1638.250000,ExampleOne,Tick,,,,,,0.00,3389.00,3393.00,552.98,-101,101,956.98,103.02,1212.00,355,254
1638.250000,TraderOne,Tick,,,,,,0.00,3389.00,3393.00,0.00,0,0,0.00,0.00,0.00,0,0
1638.250000,ExampleTwo,Tick,,,,,,0.00,3389.00,3393.00,252.02,2,-2,244.02,147.48,36.92,761,763
1638.500000,ExampleOne,Tick,,,,,,0.00,3389.00,3392.00,552.98,-101,101,855.98,103.02,1212.00,355,254
1638.500000,TraderOne,Tick,,,,,,0.00,3389.00,3392.00,0.00,0,0,0.00,0.00,0.00,0,0
1638.500000,ExampleTwo,Tick,,,,,,0.00,3389.00,3392.00,252.02,2,-2,246.02,147.48,36.92,761,763
1638.750000,ExampleOne,Tick,,,,,,0.00,3389.00,3392.00,552.98,-101,101,855.98,103.02,1212.00,355,254
1638.750000,TraderOne,Tick,,,,,,0.00,3389.00,3392.00,0.00,0,0,0.00,0.00,0.00,0,0
1638.750000,ExampleTwo,Tick,,,,,,0.00,3389.00,3392.00,252.02,2,-2,246.02,147.48,36.92,761,763
1639.000000,ExampleOne,Tick,,,,,,0.00,3389.00,3392.00,552.98,-101,101,855.98,103.02,1212.00,355,254
1639.000000,TraderOne,Tick,,,,,,0.00,3389.00,3392.00,0.00,0,0,0.00,0.00,0.00,0,0
1639.000000,ExampleTwo,Tick,,,,,,0.00,3389.00,3392.00,252.02,2,-2,246.02,147.48,36.92,761,763
1639.250000,ExampleOne,Tick,,,,,,0.00,3389.00,3392.00,552.98,-101,101,855.98,103.02,1212.00,355,254
1639.250000,TraderOne,Tick,,,,,,0.00,3389.00,3392.00,0.00,0,0,0.00,0.00,0.00,0,0
1639.250000,ExampleTwo,Tick,,,,,,0.00,3389.00,3392.00,252.02,2,-2,246.02,147.48,36.92,761,763
1639.500000,ExampleOne,Tick,,,,,,0.00,3389.00,3395.00,552.98,-101,101,1158.98,103.02,1212.00,355,254
1639.500000,TraderOne,Tick,,,,,,0.00,3389.00,3395.00,0.00,0,0,0.00,0.00,0.00,0,0
1639.500000,ExampleTwo,Tick,,,,,,0.00,3389.00,3395.00,252.02,2,-2,240.02,147.48,36.92,761,763
1639.750000,ExampleOne,Tick,,,,,,0.00,3389.00,3395.00,552.98,-101,101,1158.98,103.02,1212.00,355,254
1639.750000,TraderOne,Tick,,,,,,0.00,3389.00,3395.00,0.00,0,0,0.00,0.00,0.00,0,0
1639.750000,ExampleTwo,Tick,,,,,,0.00,3389.00,3395.00,252.02,2,-2,240.02,147.48,36.92,761,763
1640.000000,ExampleOne,Tick,,,,,,0.00,3389.00,3392.00,552.98,-101,101,855.98,103.02,1212.00,355,254
1640.000000,TraderOne,Tick,,,,,,0.00,3389.00,3392.00,0.00,0,0,0.00,0.00,0.00,0,0
1640.000000,ExampleTwo,Tick,,,,,,0.00,3389.00,3392.00,252.02,2,-2,246.02,147.48,36.92,761,763
1640.250000,ExampleOne,Tick,,,,,,0.00,3389.00,3392.00,552.98,-101,101,855.98,103.02,1212.00,355,254
1640.250000,TraderOne,Tick,,,,,,0.00,3389.00,3392.00,0.00,0,0,0.00,0.00,0.00,0,0
1640.250000,ExampleTwo,Tick,,,,,,0.00,3389.00,3392.00,252.02,2,-2,246.02,147.48,36.92,761,763
1640.500000,ExampleOne,Tick,,,,,,0.00,3389.00,3392.00,552.98,-101,101,855.98,103.02,1212.00,355,254
1640.500000,TraderOne,Tick,,,,,,0.00,3389.00,3392.00,0.00,0,0,0.00,0.00,0.00,0,0
1640.500000,ExampleTwo,Tick,,,,,,0.00,3389.00,3392.00,252.02,2,-2,246.02,147.48,36.92,761,763
1640.750000,ExampleOne,Tick,,,,,,0.00,3389.00,3392.00,552.98,-101,101,855.98,103.02,1212.00,355,254
1640.750000,TraderOne,Tick,,,,,,0.00,3389.00,3392.00,0.00,0,0,0.00,0.00,0.00,0,0
1640.750000,ExampleTwo,Tick,,,,,,0.00,3389.00,3392.00,252.02,2,-2,246.02,147.48,36.92,761,763
1641.000000,ExampleOne,Tick,,,,,,0.00,3388.00,3392.00,552.98,-101,101,956.98,103.02,1212.00,355,254
1641.000000,TraderOne,Tick,,,,,,0.00,3388.00,3392.00,0.00,0,0,0.00,0.00,0.00,0,0
1641.000000,ExampleTwo,Tick,,,,,,0.00,3388.00,3392.00,252.02,2,-2,244.02,147.48,36.92,761,763
1641.250000,ExampleOne,Tick,,,,,,0.00,3387.00,3393.00,552.98,-101,101,1158.98,103.02,1212.00,355,254
1641.250000,TraderOne,Tick,,,,,,0.00,3387.00,3393.00,0.00,0,0,0.00,0.00,0.00,0,0
1641.250000,ExampleTwo,Tick,,,,,,0.00,3387.00,3393.00,252.02,2,-2,240.02,147.48,36.92,761,763
1641.500000,ExampleOne,Tick,,,,,,0.00,3387.00,3392.00,552.98,-101,101,1057.98,103.02,1212.00,355,254
1641.500000,TraderOne,Tick,,,,,,0.00,3387.00,3392.00,0.00,0,0,0.00,0.00,0.00,0,0
1641.500000,ExampleTwo,Tick,,,,,,0.00,3387.00,3392.00,252.02,2,-2,242.02,147.48,36.92,761,763
1641.750000,ExampleOne,Tick,,,,,,0.00,3388.00,3392.00,552.98,-101,101,956.98,103.02,1212.00,355,254
1641.750000,TraderOne,Tick,,,,,,0.00,3388.00,3392.00,0.00,0,0,0.00,0.00,0.00,0,0
1641.750000,ExampleTwo,Tick,,,,,,0.00,3388.00,3392.00,252.02,2,-2,244.02,147.48,36.92,761,763
1642.000000,ExampleOne,Tick,,,,,,0.00,3388.00,3392.00,552.98,-101,101,956.98,103.02,1212.00,355,254
1642.000000,TraderOne,Tick,,,,,,0.00,3388.00,3392.00,0.00,0,0,0.00,0.00,0.00,0,0
1642.000000,ExampleTwo,Tick,,,,,,0.00,3388.00,3392.00,252.02,2,-2,244.02,147.48,36.92,761,763
1642.250000,ExampleOne,Tick,,,,,,0.00,3388.00,3392.00,552.98,-101,101,956.98,103.02,1212.00,355,254
1642.250000,TraderOne,Tick,,,,,,0.00,3388.00,3392.00,0.00,0,0,0.00,0.00,0.00,0,0
1642.250000,ExampleTwo,Tick,,,,,,0.00,3388.00,3392.00,252.02,2,-2,244.02,147.48,36.92,761,763
1642.500000,ExampleOne,Tick,,,,,,0.00,3387.00,3392.00,552.98,-101,101,1057.98,103.02,1212.00,355,254
1642.500000,TraderOne,Tick,,,,,,0.00,3387.00,3392.00,0.00,0,0,0.00,0.00,0.00,0,0
1642.500000,ExampleTwo,Tick,,,,,,0.00,3387.00,3392.00,252.02,2,-2,242.02,147.48,36.92,761,763
1642.750000,ExampleOne,Tick,,,,,,0.00,3387.00,3392.00,552.98,-101,101,1057.98,103.02,1212.00,355,254
1642.750000,TraderOne,Tick,,,,,,0.00,3387.00,3392.00,0.00,0,0,0.00,0.00,0.00,0,0
1642.750000,ExampleTwo,Tick,,,,,,0.00,3387.00,3392.00,252.02,2,-2,242.02,147.48,36.92,761,763
1643.000000,ExampleOne,Tick,,,,,,0.00,3387.00,3392.00,552.98,-101,101,1057.98,103.02,1212.00,355,254
1643.000000,TraderOne,Tick,,,,,,0.00,3387.00,3392.00,0.00,0,0,0.00,0.00,0.00,0,0
1643.000000,ExampleTwo,Tick,,,,,,0.00,3387.00,3392.00,252.02,2,-2,242.02,147.48,36.92,761,763
1643.250000,ExampleOne,Tick,,,,,,0.00,3387.00,3391.00,552.98,-101,101,956.98,103.02,1212.00,355,254
1643.250000,TraderOne,Tick,,,,,,0.00,3387.00,3391.00,0.00,0,0,0.00,0.00,0.00,0,0
1643.250000,ExampleTwo,Tick,,,,,,0.00,3387.00,3391.00,252.02,2,-2,244.02,147.48,36.92,761,763
1643.500000,ExampleOne,Tick,,,,,,0.00,3387.00,3391.00,552.98,-101,101,956.98,103.02,1212.00,355,254
1643.500000,TraderOne,Tick,,,,,,0.00,3387.00,3391.00,0.00,0,0,0.00,0.00,0.00,0,0
1643.500000,ExampleTwo,Tick,,,,,,0.00,3387.00,3391.00,252.02,2,-2,244.02,147.48,36.92,761,763
1643.750000,ExampleOne,Tick,,,,,,0.00,3387.00,3391.00,552.98,-101,101,956.98,103.02,1212.00,355,254
1643.750000,TraderOne,Tick,,,,,,0.00,3387.00,3391.00,0.00,0,0,0.00,0.00,0.00,0,0
1643.750000,ExampleTwo,Tick,,,,,,0.00,3387.00,3391.00,252.02,2,-2,244.02,147.48,36.92,761,763
1644.000000,ExampleOne,Tick,,,,,,0.00,3388.00,3392.00,552.98,-101,101,956.98,103.02,1212.00,355,254
1644.000000,TraderOne,Tick,,,,,,0.00,3388.00,3392.00,0.00,0,0,0.00,0.00,0.00,0,0
1644.000000,ExampleTwo,Tick,,,,,,0.00,3388.00,3392.00,252.02,2,-2,244.02,147.48,36.92,761,763
1644.250000,ExampleOne,Tick,,,,,,0.00,3389.00,3392.00,552.98,-101,101,855.98,103.02,1212.00,355,254
1644.250000,TraderOne,Tick,,,,,,0.00,3389.00,3392.00,0.00,0,0,0.00,0.00,0.00,0,0
1644.250000,ExampleTwo,Tick,,,,,,0.00,3389.00,3392.00,252.02,2,-2,246.02,147.48,36.92,761,763
1644.500000,ExampleOne,Tick,,,,,,0.00,3389.00,3392.00,552.98,-101,101,855.98,103.02,1212.00,355,254
1644.500000,TraderOne,Tick,,,,,,0.00,3389.00,3392.00,0.00,0,0,0.00,0.00,0.00,0,0
1644.500000,ExampleTwo,Tick,,,,,,0.00,3389.00,3392.00,252.02,2,-2,246.02,147.48,36.92,761,763
1644.750000,ExampleOne,Tick,,,,,,0.00,3390.00,3391.00,552.98,-101,101,653.98,103.02,1212.00,355,254
1644.750000,TraderOne,Tick,,,,,,0.00,3390.00,3391.00,0.00,0,0,0.00,0.00,0.00,0,0
1644.750000,ExampleTwo,Tick,,,,,,0.00,3390.00,3391.00,252.02,2,-2,250.02,147.48,36.92,761,763
1645.000000,ExampleOne,Tick,,,,,,0.00,3390.00,3391.00,552.98,-101,101,653.98,103.02,1212.00,355,254
1645.000000,TraderOne,Tick,,,,,,0.00,3390.00,3391.00,0.00,0,0,0.00,0.00,0.00,0,0
1645.000000,ExampleTwo,Tick,,,,,,0.00,3390.00,3391.00,252.02,2,-2,250.02,147.48,36.92,761,763
1645.250000,ExampleOne,Tick,,,,,,0.00,3390.00,3393.00,552.98,-101,101,855.98,103.02,1212.00,355,254
1645.250000,TraderOne,Tick,,,,,,0.00,3390.00,3393.00,0.00,0,0,0.00,0.00,0.00,0,0
1645.250000,ExampleTwo,Tick,,,,,,0.00,3390.00,3393.00,252.02,2,-2,246.02,147.48,36.92,761,763
1645.500000,ExampleOne,Tick,,,,,,0.00,3392.00,3391.00,552.98,-101,101,451.98,103.02,1212.00,355,254
1645.500000,TraderOne,Tick,,,,,,0.00,3392.00,3391.00,0.00,0,0,0.00,0.00,0.00,0,0
1645.500000,ExampleTwo,Tick,,,,,,0.00,3392.00,3391.00,252.02,2,-2,254.02,147.48,36.92,761,763
1645.750000,ExampleOne,Tick,,,,,,0.00,3392.00,3391.00,552.98,-101,101,451.98,103.02,1212.00,355,254
1645.750000,TraderOne,Tick,,,,,,0.00,3392.00,3391.00,0.00,0,0,0.00,0.00,0.00,0,0
1645.750000,ExampleTwo,Tick,,,,,,0.00,3392.00,3391.00,252.02,2,-2,254.02,147.48,36.92,761,763
1646.000000,ExampleOne,Tick,,,,,,0.00,3392.00,3391.00,552.98,-101,101,451.98,103.02,1212.00,355,254
1646.000000,TraderOne,Tick,,,,,,0.00,3392.00,3391.00,0.00,0,0,0.00,0.00,0.00,0,0
1646.000000,ExampleTwo,Tick,,,,,,0.00,3392.00,3391.00,252.02,2,-2,254.02,147.48,36.92,761,763
1646.250000,ExampleOne,Tick,,,,,,0.00,3392.00,3391.00,552.98,-101,101,451.98,103.02,1212.00,355,254
1646.250000,TraderOne,Tick,,,,,,0.00,3392.00,3391.00,0.00,0,0,0.00,0.00,0.00,0,0
1646.250000,ExampleTwo,Tick,,,,,,0.00,3392.00,3391.00,252.02,2,-2,254.02,147.48,36.92,761,763
1646.500000,ExampleOne,Tick,,,,,,0.00,3391.00,3391.00,552.98,-101,101,552.98,103.02,1212.00,355,254
1646.500000,TraderOne,Tick,,,,,,0.00,3391.00,3391.00,0.00,0,0,0.00,0.00,0.00,0,0
1646.500000,ExampleTwo,Tick,,,,,,0.00,3391.00,3391.00,252.02,2,-2,252.02,147.48,36.92,761,763
1646.750000,ExampleOne,Tick,,,,,,0.00,3391.00,3391.00,552.98,-101,101,552.98,103.02,1212.00,355,254
1646.750000,TraderOne,Tick,,,,,,0.00,3391.00,3391.00,0.00,0,0,0.00,0.00,0.00,0,0
1646.750000,ExampleTwo,Tick,,,,,,0.00,3391.00,3391.00,252.02,2,-2,252.02,147.48,36.92,761,763
1647.000000,ExampleOne,Tick,,,,,,0.00,3391.00,3391.00,552.98,-101,101,552.98,103.02,1212.00,355,254
1647.000000,TraderOne,Tick,,,,,,0.00,3391.00,3391.00,0.00,0,0,0.00,0.00,0.00,0,0
1647.000000,ExampleTwo,Tick,,,,,,0.00,3391.00,3391.00,252.02,2,-2,252.02,147.48,36.92,761,763
1647.250000,ExampleOne,Tick,,,,,,0.00,3390.00,3395.00,552.98,-101,101,1057.98,103.02,1212.00,355,254
1647.250000,TraderOne,Tick,,,,,,0.00,3390.00,3395.00,0.00,0,0,0.00,0.00,0.00,0,0
1647.250000,ExampleTwo,Tick,,,,,,0.00,3390.00,3395.00,252.02,2,-2,242.02,147.48,36.92,761,763
1647.500000,ExampleOne,Tick,,,,,,0.00,3390.00,3395.00,552.98,-101,101,1057.98,103.02,1212.00,355,254
1647.500000,TraderOne,Tick,,,,,,0.00,3390.00,3395.00,0.00,0,0,0.00,0.00,0.00,0,0
1647.500000,ExampleTwo,Tick,,,,,,0.00,3390.00,3395.00,252.02,2,-2,242.02,147.48,36.92,761,763
1647.750000,ExampleOne,Tick,,,,,,0.00,3390.00,3395.00,552.98,-101,101,1057.98,103.02,1212.00,355,254
1647.750000,TraderOne,Tick,,,,,,0.00,3390.00,3395.00,0.00,0,0,0.00,0.00,0.00,0,0
1647.750000,ExampleTwo,Tick,,,,,,0.00,3390.00,3395.00,252.02,2,-2,242.02,147.48,36.92,761,763
1648.000000,ExampleOne,Tick,,,,,,0.00,3390.00,3391.00,552.98,-101,101,653.98,103.02,1212.00,355,254
1648.000000,TraderOne,Tick,,,,,,0.00,3390.00,3391.00,0.00,0,0,0.00,0.00,0.00,0,0
1648.000000,ExampleTwo,Tick,,,,,,0.00,3390.00,3391.00,252.02,2,-2,250.02,147.48,36.92,761,763
1648.250000,ExampleOne,Tick,,,,,,0.00,3390.00,3391.00,552.98,-101,101,653.98,103.02,1212.00,355,254
1648.250000,TraderOne,Tick,,,,,,0.00,3390.00,3391.00,0.00,0,0,0.00,0.00,0.00,0,0
1648.250000,ExampleTwo,Tick,,,,,,0.00,3390.00,3391.00,252.02,2,-2,250.02,147.48,36.92,761,763
1648.516000,ExampleOne,Tick,,,,,,0.00,3390.00,3391.00,552.98,-101,101,653.98,103.02,1212.00,355,254
1648.516000,TraderOne,Tick,,,,,,0.00,3390.00,3391.00,0.00,0,0,0.00,0.00,0.00,0,0
1648.516000,ExampleTwo,Tick,,,,,,0.00,3390.00,3391.00,252.02,2,-2,250.02,147.48,36.92,761,763
